paragraph	label
@di$ capsici infection @/di$ defined the chemical space of major classes of reprogrammed metabolites as comprising of phenylpropanoids, benzoic acids, glycoalkaloids, flavonoids, amino acids, organic acids and fatty acids. In the present study, untargeted and targeted metabolomics approaches based on ultra-high performance liquid chromatography coupled to mass spectrometric detection (UHPLC-MS) were combined to study the inducible metabolic responses of tomato plants (pre-primed with @gm$ Pseudomonas fluorescens @/gm$ N04 and Paenibacillus alvei T22) and subsequently challenged with Ph.	2
@gm$ A. johnsonii @/gm$ is known to be a member of the skin flora. @gm$ A. johnsonii @/gm$, the species associated with an increased RAS risk, has been isolated from clinical samples in association with bacteremia. R. gnavus is a member of the gut flora. Interestingly, an increase in R. gnavus in the gut flora is associated with Crohn's disease. In the salivary microbiota of RAS patients, the decrease in S. salivarius and the increase in Capnocytophaga sputigena were common to the changes observed in the mucosal microbiota. Capnocytophaga is normally found in the oral cavity but considered as an opportunistic pathogen involved in various infections, including endodontic infections, @di$ emphysema @/di$, and bacteremia. Collectively, these results indicate decreases in the members of healthy core microbiota but increases in rare species in the mucosal and salivary microbiota of RAS patients. Particularly, a decrease in S. salivarius and an increase in @gm$ A. johnsonii @/gm$ in the mucosa were associated with increased RAS risk.	0
@gm$ A. sobria @/gm$ extracellularly produces various virulence factors such as cytolysins, enterotoxins, and proteases. It is thought that these factors act in concert with each other to increase the pathogenicity of @gm$ A. sobria @/gm$. We purified a 65-kDa @gm$ A. sobria @/gm$ serine protease (ASP) from the culture supernatant and clarified its crystal structure. The overall structure of ASP is closely related to that of Kex2, a member of the kexin family of subtilases expressed by Saccharomyces cerevisiae. We further observed that ASP induces vascular leakage, reduces blood pressure by activating the kallikrein/kinin system, promotes human @di$ plasma coagulation @/di$ via the activation of prothrombin, and causes the formation of pus and edema through the action of anaphylatoxin C5a. ASP thus exerts a variety of effects on biological components and is deeply involved in the pathogenicity of @gm$ A. sobria @/gm$.	1
@gm$ Acidaminococcus fermentans @/gm$ belongs to the group of strictly anaerobic gram-negative cocci. All previously described @gm$ Acidaminococcus @/gm$ strains are susceptible to beta-lactam antibiotics. An A. fermentans strain (RYC-MR95) resistant to penicillin and expanded-spectrum cephalosporin (amoxicillin and cefotaxime MICs, 64 microgram/ml) was isolated from a human @di$ perianal abscess @/di$.	1
@gm$ Acinetobacter @/gm$ is a gram-negative coccobacillus, which naturally inhabits water and soil as well as pets, arthropods, and food animals. In humans, it can colonize skin, wounds, respiratory or gastrointestinal tracts as well as oral mucosa, predisposing to pneumonia in the event of aspiration into the lower respiratory tract. Certain @gm$ Acinetobacter @/gm$ species account for some healthcare-associated infections such as ventilator associated pneumonia, central line-associated @di$ bloodstream infections @/di$, catheter-associated urinary tract infections, and surgical site infections. @gm$ Acinetobacter junii @/gm$ is one species that is rarely reported to be a human infection. In this study, we presented a case of an isolated @gm$ Acinetobacter junii @/gm$ in urine culture, which was identified in a patient who had a left nephrostomy tube placement with prior antibiotic use.	1
@gm$ Acinetobacter @/gm$ species are opportunistic pathogens causing nosocomial infections . Relatively few infections caused by @gm$ Acinetobacter @/gm$ spp. are community-acquired, reported primarily from countries with tropical or subtropical climate, and mainly affected patients with some form of comorbidity or associated with heavy smoking and excess alcohol consumption . Clinical forms of Acinetobacter infections include mainly the respiratory tract, blood-stream infections, peritoneum, urinary tract infection, surgical wounds, @di$ meningitis @/di$, skin and soft tissue infections and eye infections.	1
@gm$ Acinetobacter @/gm$ spp. was cultured from eight donkeys (8/14, 57.1%) with vulvar discharge and four donkeys (4/16, 25%) with intrauterine fluid. P. aeruginosa was only cultured from seven donkeys (7/14, 50%) with vulvar discharge. SEZ was isolated from two (2/14, 14.3%) donkeys with purulent vulvar discharge and one donkey (1/16, 6.3%) with fluid in intrauterine. @di$ K. pneumonia @/di$ was cultured from two donkeys (2/16, 12.5%) with intrauterine fluid, while Klebsiella oxytoca was isolated from one donkey with discharge (1/14, 7.1%) and one donkey with fluid (1/16, 6.3%), respectively.	0
@gm$ Acinetobacter baumannii @/gm$ (@gm$ AB @/gm$), a gram-negative bacterium, is commonly present in the environment and can colonize the human intestinal tract and cause extensive infections, such as @di$ pneumonia @/di$, because of the patient's immunosuppressed condition. Lately, multidrug-resistant AB (MDRAB) has become an emerging problem in several hospitals and health settings because of its tendency to accumulate in hospital machinery, in which it can become resistance to antibiotics and difficulty in its eradication. Here, we report an unusual case of MDRAB-induced @di$ pneumonia @/di$ in a patient with RA receiving a TNFI.	1
@gm$ Acinetobacter johnsonii @/gm$ is usually found in the environment and animals, it can occasionally colonize human skin and cause clinical infections such as catheter-related bloodstream infections or @di$ peritonitis @/di$ associated with peritoneal dialysis.	1
@gm$ Aeromonas hydrophila @/gm$ caused severe disease in a group of Xenopus laevis within 3 weeks of receipt. The primary clinical signs were marked pallor of the skin, petechiation, lethargy, @di$ anorexia @/di$, and edema. The duration of the outbreak was approximately 45 days during which time 21 frogs became sick and 18 died, despite tetracycline therapy. Pale skin, subcutaneous edema and hemorrhages, ascites, and pale livers were seen at necropsy. @gm$ Aeromonas hydrophila @/gm$ was isolated from skin, and the same organism was isolated in pure culture from skeletal muscle. Tetracycline treatment via stomach tube was effective if given early in the course of the disease. The outbreak was controlled by removing sick frogs, feeding twice per week, changing the water several hours after feeding, and maintaining the frogs where the ambient temperature was 22 degrees C or lower. The pallor of the skin and general malaise were produced experimentally by crowding normal frogs, changing the water infrequently, and increasing ambient temperatures. Mild disease was reproduced experimentally by subcutaneous injection of @gm$ Aeromonas hydrophila @/gm$ into apparently healthy frogs.	1
@gm$ B. producta @/gm$ was described in 1941 and is commonly found in human feces. It has the capacity for rapid growth at the expense of carbon monoxide (CO) through anaerobic digestion. B. ovatus was first reported in 1933 and provides an inherent biosafety feature in the human gut. However, @gm$ B. producta @/gm$ is Gram-positive and B. ovatus is Gram-negative. According to previous studies, human ocular microbiota was characterized to be commonly identified in Gram-positive bacteria, while Acanthamoeba apparently prefer Gram-negative bacteria. Previous studies had demonstrated that amoebae prefer certain species of bacteria as a food source, such as P. aeruginosa and S. marcescens, but not S. epidermidis. It was presumed that the gram-positive cell wall was thick and hard to be digestion for Acanthamoeba. Therefore, the early-stage @di$ keratitis @/di$ isolates harbored abundant Gram-negative bacteria, with B. ovatus suspected as the early food source during initial infection. Notably, the relative abundance of B. ovatus was significantly higher in patients with atopic dermatitis as an immune disorder, whereas @gm$ B. producta @/gm$ had demonstrated prevention of Vancomycin-resistant Enterococcus (VRE) colonization.	0
@gm$ Bacillus cereus @/gm$ is a major causative agent of two distinct forms of gastroenteritis diseases linked to food poisoning:emesis and diarrhea:as well as extra-intestinal infections, including @di$ endocarditis @/di$, endophthalmitis, and septicemia.	1
@gm$ Bacillus cereus @/gm$ is capable of producing emesis toxin (ETE) and three enterotoxins, including hemolytic enterotoxin (HBL), nonhemolytic enterotoxin (NHE), and enterotoxin K (EntK), of which HBL and NHE are important enterotoxins that cause @di$ diarrhea @/di$-based food poisoning. There are five virulence genes associated with the production of these enterotoxins: hemolysin BL gene (hbl), non-hemolytic enterotoxin gene (nhe), enterotoxin FM gene (entFM), enterotoxin T gene (becT), and cytotoxin K gene (cytK). HBL requires all three genes positive for hblA, hblC, and hblD to be toxic, while NHE is most toxic when all three genes are positive for nheA, nheB, and nheC. The virulence gene expressing vomitoxin is ces gene, which encodes a heat-resistant toxin that is not easily cleaved. A total of 24 virulence gene carriage patterns of @gm$ B. cereus @/gm$ were identified, among which the nhe gene had the highest carriage rate of 92.98%, followed by the entFM gene (71.93%), and 70.18% of strains carried both nhe and entFM genes.	1
@gm$ Bacteroides fragilis @/gm$ was added to the sterile pellet to study the effect of an anaerobic monoclonal abscess (16 rats) or of a biclonal abscess containing both aerobes and anaerobes (32 rats). After inoculation, a peritonitis stage with leucopenia, hypoglycemia, body @di$ weight loss @/di$, and slight fever was followed by the abscess stage with leucocytosis and a slight hyperglycemia. Mild hepatic energy charge deficiency and hepatic lactic acidosis were observed in sterile abscess rats, and slightly enhanced energy charge was seen in monoclonal E. coli abscess rats. The addition of @gm$ B. fragilis @/gm$ to the sterile pellet, alone or together with E.	1
